"position" "class" "mc" "h" "uc" "group" "generation"
13715364 "CHH" 1 24 23 "12_55_r2" "12_55"
13715368 "CG" 22 25 2 "12_55_r2" "12_55"
13715369 "CG" 15 19 4 "12_55_r2" "12_55"
13715370 "CHH" 0 26 26 "12_55_r2" "12_55"
13715372 "CG" 2 26 24 "12_55_r2" "12_55"
13715373 "CG" 2 19 17 "12_55_r2" "12_55"
13715378 "CHH" 0 22 22 "12_55_r2" "12_55"
13715379 "CHH" 0 22 22 "12_55_r2" "12_55"
13715382 "CHH" 0 21 21 "12_55_r2" "12_55"
13715384 "CHG" 1 21 20 "12_55_r2" "12_55"
13715386 "CHG" 0 16 16 "12_55_r2" "12_55"
13715392 "CHH" 0 13 13 "12_55_r2" "12_55"
13715394 "CHH" 0 12 12 "12_55_r2" "12_55"
13715398 "CHH" 0 10 10 "12_55_r2" "12_55"
13715405 "CHH" 0 19 19 "12_55_r2" "12_55"
13715406 "CHG" 0 19 19 "12_55_r2" "12_55"
13715407 "CG" 13 19 6 "12_55_r2" "12_55"
13715408 "CG" 16 20 4 "12_55_r2" "12_55"
13715409 "CHG" 0 17 17 "12_55_r2" "12_55"
13715410 "CG" 4 18 14 "12_55_r2" "12_55"
13715411 "CG" 8 23 15 "12_55_r2" "12_55"
13715415 "CHH" 0 24 24 "12_55_r2" "12_55"
13715418 "CHG" 0 13 13 "12_55_r2" "12_55"
13715420 "CHG" 0 26 26 "12_55_r2" "12_55"
13715421 "CHG" 0 13 13 "12_55_r2" "12_55"
13715423 "CHG" 0 27 27 "12_55_r2" "12_55"
13715424 "CHH" 0 13 13 "12_55_r2" "12_55"
13715427 "CHH" 0 29 29 "12_55_r2" "12_55"
13715429 "CHH" 0 12 12 "12_55_r2" "12_55"
13715433 "CHG" 0 10 10 "12_55_r2" "12_55"
13715435 "CHG" 0 32 32 "12_55_r2" "12_55"
13715440 "CHH" 0 33 33 "12_55_r2" "12_55"
13715443 "CHH" 0 10 10 "12_55_r2" "12_55"
13715444 "CHH" 0 11 11 "12_55_r2" "12_55"
13715446 "CHH" 0 11 11 "12_55_r2" "12_55"
13715447 "CHH" 0 11 11 "12_55_r2" "12_55"
13715451 "CHH" 0 31 31 "12_55_r2" "12_55"
13715452 "CHH" 0 32 32 "12_55_r2" "12_55"
13715456 "CHH" 0 11 11 "12_55_r2" "12_55"
13715457 "CHG" 0 11 11 "12_55_r2" "12_55"
13715459 "CHG" 0 29 29 "12_55_r2" "12_55"
13715461 "CHH" 0 28 28 "12_55_r2" "12_55"
13715463 "CHH" 0 11 11 "12_55_r2" "12_55"
13715464 "CHH" 0 11 11 "12_55_r2" "12_55"
13715474 "CHH" 1 29 28 "12_55_r2" "12_55"
13715476 "CHH" 1 30 29 "12_55_r2" "12_55"
13715481 "CHH" 0 11 11 "12_55_r2" "12_55"
13715489 "CHH" 0 29 29 "12_55_r2" "12_55"
13715494 "CHH" 0 10 10 "12_55_r2" "12_55"
13715502 "CHH" 0 9 9 "12_55_r2" "12_55"
13715508 "CHH" 0 10 10 "12_55_r2" "12_55"
13715511 "CHH" 0 29 29 "12_55_r2" "12_55"
13715516 "CHH" 0 31 31 "12_55_r2" "12_55"
13715521 "CHH" 0 10 10 "12_55_r2" "12_55"
13715524 "CHH" 0 11 11 "12_55_r2" "12_55"
13715525 "CHH" 0 10 10 "12_55_r2" "12_55"
13715526 "CHH" 1 11 10 "12_55_r2" "12_55"
13715530 "CHH" 0 29 29 "12_55_r2" "12_55"
13715531 "CHH" 1 28 27 "12_55_r2" "12_55"
13715537 "CHH" 0 11 11 "12_55_r2" "12_55"
13715538 "CHH" 1 11 10 "12_55_r2" "12_55"
13715541 "CHH" 0 11 11 "12_55_r2" "12_55"
13715550 "CHH" 0 33 33 "12_55_r2" "12_55"
13715556 "CHH" 0 8 7 "12_55_r2" "12_55"
13715561 "CHH" 0 33 33 "12_55_r2" "12_55"
13715562 "CHG" 0 9 9 "12_55_r2" "12_55"
13715564 "CHG" 1 32 31 "12_55_r2" "12_55"
13715565 "CHH" 0 9 9 "12_55_r2" "12_55"
13715569 "CHH" 0 9 9 "12_55_r2" "12_55"
13715572 "CHH" 0 34 34 "12_55_r2" "12_55"
13715574 "CHH" 0 35 35 "12_55_r2" "12_55"
13715579 "CHH" 0 10 10 "12_55_r2" "12_55"
13715581 "CHH" 0 10 10 "12_55_r2" "12_55"
13715582 "CHG" 0 10 10 "12_55_r2" "12_55"
13715583 "CG" 0 10 10 "12_55_r2" "12_55"
13715584 "CG" 0 33 33 "12_55_r2" "12_55"
13715586 "CHH" 1 33 32 "12_55_r2" "12_55"
13715592 "CHH" 0 12 12 "12_55_r2" "12_55"
13715600 "CHH" 0 35 35 "12_55_r2" "12_55"
13715601 "CHH" 0 13 13 "12_55_r2" "12_55"
13715604 "CHH" 0 14 14 "12_55_r2" "12_55"
13715607 "CHH" 0 13 13 "12_55_r2" "12_55"
13715610 "CHH" 0 36 36 "12_55_r2" "12_55"
13715614 "CHG" 0 15 15 "12_55_r2" "12_55"
13715616 "CHG" 0 34 34 "12_55_r2" "12_55"
13715619 "CHH" 0 16 16 "12_55_r2" "12_55"
13715621 "CHH" 0 17 17 "12_55_r2" "12_55"
13715622 "CHH" 0 17 17 "12_55_r2" "12_55"
13715625 "CHH" 0 35 35 "12_55_r2" "12_55"
13715626 "CHH" 0 36 36 "12_55_r2" "12_55"
13715628 "CHH" 0 36 36 "12_55_r2" "12_55"
13715631 "CHH" 0 36 36 "12_55_r2" "12_55"
13715635 "CHH" 0 19 19 "12_55_r2" "12_55"
13715641 "CHH" 1 32 31 "12_55_r2" "12_55"
13715642 "CHH" 0 32 32 "12_55_r2" "12_55"
13715644 "CHH" 0 33 33 "12_55_r2" "12_55"
13715647 "CHH" 0 20 20 "12_55_r2" "12_55"
13715648 "CHH" 0 20 20 "12_55_r2" "12_55"
13715651 "CHH" 0 33 33 "12_55_r2" "12_55"
13715653 "CHH" 0 22 22 "12_55_r2" "12_55"
13715656 "CHH" 0 35 35 "12_55_r2" "12_55"
13715659 "CHH" 0 34 34 "12_55_r2" "12_55"
13715666 "CHH" 1 20 19 "12_55_r2" "12_55"
13715667 "CHH" 0 20 20 "12_55_r2" "12_55"
13715670 "CHH" 0 20 20 "12_55_r2" "12_55"
13715673 "CHH" 0 21 21 "12_55_r2" "12_55"
13715674 "CHH" 0 20 20 "12_55_r2" "12_55"
13715679 "CHH" 1 30 29 "12_55_r2" "12_55"
13715680 "CHH" 0 31 31 "12_55_r2" "12_55"
13715684 "CHH" 0 31 31 "12_55_r2" "12_55"
13715686 "CHH" 0 13 13 "12_55_r2" "12_55"
13715687 "CHH" 0 13 13 "12_55_r2" "12_55"
13715688 "CHH" 0 13 13 "12_55_r2" "12_55"
13715692 "CG" 0 11 11 "12_55_r2" "12_55"
13715693 "CG" 0 32 32 "12_55_r2" "12_55"
13715695 "CHH" 0 32 32 "12_55_r2" "12_55"
13715698 "CHH" 0 13 13 "12_55_r2" "12_55"
13715700 "CG" 0 13 13 "12_55_r2" "12_55"
13715701 "CG" 0 32 32 "12_55_r2" "12_55"
13715707 "CHH" 0 12 12 "12_55_r2" "12_55"
13715709 "CHG" 0 12 12 "12_55_r2" "12_55"
13715711 "CHG" 1 30 29 "12_55_r2" "12_55"
13715715 "CHH" 0 13 13 "12_55_r2" "12_55"
13715717 "CHH" 0 13 13 "12_55_r2" "12_55"
13715718 "CHG" 0 13 13 "12_55_r2" "12_55"
13715720 "CHG" 0 35 35 "12_55_r2" "12_55"
13715721 "CHH" 0 35 35 "12_55_r2" "12_55"
13715724 "CHH" 0 12 12 "12_55_r2" "12_55"
13715726 "CHG" 0 12 12 "12_55_r2" "12_55"
13715728 "CHG" 0 32 32 "12_55_r2" "12_55"
13715731 "CHH" 0 34 34 "12_55_r2" "12_55"
13715736 "CG" 0 10 10 "12_55_r2" "12_55"
13715737 "CG" 0 34 34 "12_55_r2" "12_55"
13715738 "CHH" 0 11 11 "12_55_r2" "12_55"
13715739 "CHG" 0 11 11 "12_55_r2" "12_55"
13715741 "CHG" 0 34 34 "12_55_r2" "12_55"
13715742 "CG" 0 11 11 "12_55_r2" "12_55"
13715743 "CG" 0 36 36 "12_55_r2" "12_55"
13715748 "CHG" 0 10 10 "12_55_r2" "12_55"
13715749 "CG" 0 11 11 "12_55_r2" "12_55"
13715750 "CG" 0 32 32 "12_55_r2" "12_55"
13715751 "CHG" 0 33 33 "12_55_r2" "12_55"
13715754 "CHH" 1 34 33 "12_55_r2" "12_55"
13715758 "CHH" 0 11 11 "12_55_r2" "12_55"
13715759 "CHH" 0 11 11 "12_55_r2" "12_55"
13715761 "CHH" 0 11 11 "12_55_r2" "12_55"
13715763 "CHG" 0 11 11 "12_55_r2" "12_55"
13715765 "CHG" 0 40 40 "12_55_r2" "12_55"
13715766 "CHH" 0 40 40 "12_55_r2" "12_55"
13715769 "CHH" 0 39 38 "12_55_r2" "12_55"
13715770 "CHH" 0 10 10 "12_55_r2" "12_55"
13715771 "CHG" 0 10 10 "12_55_r2" "12_55"
13715772 "CG" 0 10 10 "12_55_r2" "12_55"
13715773 "CG" 0 38 38 "12_55_r2" "12_55"
13715777 "CHH" 0 9 9 "12_55_r2" "12_55"
13715780 "CHH" 0 9 9 "12_55_r2" "12_55"
13715784 "CHH" 0 8 8 "12_55_r2" "12_55"
13715787 "CHH" 0 8 8 "12_55_r2" "12_55"
13715790 "CHH" 0 8 8 "12_55_r2" "12_55"
13715793 "CHH" 0 9 9 "12_55_r2" "12_55"
13715797 "CHH" 0 42 42 "12_55_r2" "12_55"
13715799 "CHG" 0 9 9 "12_55_r2" "12_55"
13715801 "CHG" 0 44 44 "12_55_r2" "12_55"
13715804 "CHH" 0 9 9 "12_55_r2" "12_55"
13715808 "CHH" 0 44 44 "12_55_r2" "12_55"
13715812 "CHH" 0 9 9 "12_55_r2" "12_55"
13715815 "CHH" 0 44 44 "12_55_r2" "12_55"
13715817 "CHH" 0 8 8 "12_55_r2" "12_55"
13715822 "CHH" 0 8 8 "12_55_r2" "12_55"
13715824 "CHG" 0 7 7 "12_55_r2" "12_55"
13715826 "CHG" 0 49 49 "12_55_r2" "12_55"
13715827 "CHH" 1 50 49 "12_55_r2" "12_55"
13715828 "CHH" 0 50 50 "12_55_r2" "12_55"
13715832 "CHH" 0 50 50 "12_55_r2" "12_55"
13715838 "CHH" 0 52 52 "12_55_r2" "12_55"
13715840 "CHH" 0 6 6 "12_55_r2" "12_55"
13715844 "CHH" 0 6 6 "12_55_r2" "12_55"
13715853 "CHH" 0 5 5 "12_55_r2" "12_55"
13715861 "CHH" 0 53 53 "12_55_r2" "12_55"
13715862 "CHH" 0 5 5 "12_55_r2" "12_55"
13715864 "CHG" 0 5 5 "12_55_r2" "12_55"
13715866 "CHG" 0 54 54 "12_55_r2" "12_55"
13715873 "CHH" 0 55 55 "12_55_r2" "12_55"
13715880 "CHH" 0 5 5 "12_55_r2" "12_55"
13715884 "CHH" 0 54 54 "12_55_r2" "12_55"
13715885 "CHH" 0 5 5 "12_55_r2" "12_55"
13715886 "CHH" 0 5 5 "12_55_r2" "12_55"
13715890 "CHH" 1 56 55 "12_55_r2" "12_55"
13715898 "CHH" 1 55 54 "12_55_r2" "12_55"
13715900 "CHH" 0 54 53 "12_55_r2" "12_55"
13715902 "CHH" 0 3 3 "12_55_r2" "12_55"
13715909 "CHH" 0 3 3 "12_55_r2" "12_55"
13715910 "CHH" 0 3 3 "12_55_r2" "12_55"
13715916 "CHH" 0 3 3 "12_55_r2" "12_55"
13715920 "CHH" 0 3 3 "12_55_r2" "12_55"
13715923 "CHH" 0 46 46 "12_55_r2" "12_55"
13715929 "CHH" 0 2 2 "12_55_r2" "12_55"
13715930 "CHH" 0 2 2 "12_55_r2" "12_55"
13715931 "CHH" 0 1 1 "12_55_r2" "12_55"
13715932 "CHH" 0 1 1 "12_55_r2" "12_55"
13715937 "CHH" 1 2 1 "12_55_r2" "12_55"
13715938 "CHG" 0 2 2 "12_55_r2" "12_55"
13715940 "CHG" 0 48 48 "12_55_r2" "12_55"
13715941 "CHH" 0 50 50 "12_55_r2" "12_55"
13715947 "CHH" 0 2 2 "12_55_r2" "12_55"
13715948 "CHH" 0 2 2 "12_55_r2" "12_55"
13715949 "CHH" 0 2 2 "12_55_r2" "12_55"
13715952 "CHH" 0 2 2 "12_55_r2" "12_55"
13715953 "CHH" 0 2 2 "12_55_r2" "12_55"
13715956 "CHH" 1 50 49 "12_55_r2" "12_55"
13715958 "CHH" 0 48 48 "12_55_r2" "12_55"
13715960 "CHH" 0 2 2 "12_55_r2" "12_55"
13715962 "CHH" 0 2 2 "12_55_r2" "12_55"
13715964 "CHG" 0 2 2 "12_55_r2" "12_55"
13715966 "CHG" 2 49 47 "12_55_r2" "12_55"
13715970 "CHH" 0 52 52 "12_55_r2" "12_55"
13715973 "CHH" 0 53 53 "12_55_r2" "12_55"
13715974 "CHH" 0 52 52 "12_55_r2" "12_55"
13715979 "CHH" 0 3 3 "12_55_r2" "12_55"
13715983 "CHH" 0 50 50 "12_55_r2" "12_55"
13715984 "CHH" 0 3 3 "12_55_r2" "12_55"
13715986 "CHH" 0 3 3 "12_55_r2" "12_55"
13715988 "CHH" 0 3 3 "12_55_r2" "12_55"
13715989 "CHG" 0 3 3 "12_55_r2" "12_55"
13715991 "CHG" 0 46 45 "12_55_r2" "12_55"
13715992 "CHG" 0 2 2 "12_55_r2" "12_55"
13715994 "CHG" 1 46 45 "12_55_r2" "12_55"
13715995 "CHH" 0 45 45 "12_55_r2" "12_55"
13715997 "CHH" 0 2 2 "12_55_r2" "12_55"
13715998 "CHH" 0 2 2 "12_55_r2" "12_55"
13716001 "CHH" 0 46 46 "12_55_r2" "12_55"
13716002 "CHH" 0 2 2 "12_55_r2" "12_55"
13716003 "CHH" 0 2 2 "12_55_r2" "12_55"
13716004 "CHH" 0 2 2 "12_55_r2" "12_55"
13716007 "CHH" 0 2 2 "12_55_r2" "12_55"
13716010 "CHH" 0 2 2 "12_55_r2" "12_55"
13716014 "CHH" 0 45 45 "12_55_r2" "12_55"
13716016 "CHH" 0 2 2 "12_55_r2" "12_55"
13716025 "CHH" 0 2 2 "12_55_r2" "12_55"
13716027 "CHH" 0 2 2 "12_55_r2" "12_55"
13716028 "CHG" 0 3 3 "12_55_r2" "12_55"
13716030 "CHG" 0 43 43 "12_55_r2" "12_55"
13716032 "CHH" 0 43 43 "12_55_r2" "12_55"
13716033 "CHH" 0 3 3 "12_55_r2" "12_55"
13716038 "CHH" 0 42 42 "12_55_r2" "12_55"
13716043 "CHH" 0 2 2 "12_55_r2" "12_55"
13716046 "CHH" 0 2 2 "12_55_r2" "12_55"
13716047 "CHH" 0 3 3 "12_55_r2" "12_55"
13716050 "CHH" 0 40 40 "12_55_r2" "12_55"
13716053 "CHH" 0 3 3 "12_55_r2" "12_55"
13716055 "CHH" 0 3 3 "12_55_r2" "12_55"
13716057 "CHH" 0 3 3 "12_55_r2" "12_55"
13716062 "CHH" 0 36 36 "12_55_r2" "12_55"
13716063 "CHH" 0 3 3 "12_55_r2" "12_55"
13716065 "CHH" 0 3 3 "12_55_r2" "12_55"
13716068 "CHH" 0 3 3 "12_55_r2" "12_55"
13716071 "CHH" 0 33 33 "12_55_r2" "12_55"
13716074 "CHH" 0 32 32 "12_55_r2" "12_55"
13716076 "CHH" 0 3 3 "12_55_r2" "12_55"
13716078 "CHH" 0 2 2 "12_55_r2" "12_55"
13716083 "CHH" 0 2 2 "12_55_r2" "12_55"
13716086 "CHH" 0 2 2 "12_55_r2" "12_55"
13716089 "CHH" 0 35 35 "12_55_r2" "12_55"
13716093 "CHG" 0 2 2 "12_55_r2" "12_55"
13716095 "CHG" 0 35 35 "12_55_r2" "12_55"
13716097 "CHH" 0 36 36 "12_55_r2" "12_55"
13716098 "CHH" 0 3 3 "12_55_r2" "12_55"
13716101 "CG" 0 3 3 "12_55_r2" "12_55"
13716102 "CG" 0 36 36 "12_55_r2" "12_55"
13716110 "CHH" 1 4 3 "12_55_r2" "12_55"
13716121 "CG" 0 4 4 "12_55_r2" "12_55"
13716122 "CG" 0 33 33 "12_55_r2" "12_55"
13716123 "CHH" 0 3 3 "12_55_r2" "12_55"
13716132 "CHG" 0 4 4 "12_55_r2" "12_55"
13716133 "CG" 0 4 4 "12_55_r2" "12_55"
13716134 "CG" 0 32 32 "12_55_r2" "12_55"
13716136 "CHH" 0 32 32 "12_55_r2" "12_55"
13716140 "CG" 0 4 4 "12_55_r2" "12_55"
13716141 "CG" 0 33 33 "12_55_r2" "12_55"
13716144 "CHH" 0 4 4 "12_55_r2" "12_55"
13716148 "CHH" 0 32 32 "12_55_r2" "12_55"
13716151 "CHH" 0 3 3 "12_55_r2" "12_55"
13716154 "CHH" 0 36 36 "12_55_r2" "12_55"
13716156 "CHH" 0 36 36 "12_55_r2" "12_55"
13716162 "CHH" 0 5 5 "12_55_r2" "12_55"
13716166 "CHH" 0 5 5 "12_55_r2" "12_55"
13716167 "CHH" 0 5 5 "12_55_r2" "12_55"
13716169 "CHH" 0 5 5 "12_55_r2" "12_55"
13716172 "CHG" 0 6 6 "12_55_r2" "12_55"
13716174 "CHG" 0 39 39 "12_55_r2" "12_55"
13716175 "CHG" 0 6 6 "12_55_r2" "12_55"
13716177 "CHG" 1 38 37 "12_55_r2" "12_55"
13716180 "CG" 0 6 6 "12_55_r2" "12_55"
13716181 "CG" 1 39 38 "12_55_r2" "12_55"
13716183 "CHH" 0 7 7 "12_55_r2" "12_55"
13716184 "CHH" 0 7 7 "12_55_r2" "12_55"
13716186 "CHG" 0 7 7 "12_55_r2" "12_55"
13716188 "CHG" 0 42 42 "12_55_r2" "12_55"
13716191 "CHH" 0 43 43 "12_55_r2" "12_55"
13716193 "CHH" 1 42 41 "12_55_r2" "12_55"
13716195 "CHH" 0 42 42 "12_55_r2" "12_55"
13716197 "CHH" 0 6 6 "12_55_r2" "12_55"
13716200 "CHH" 0 42 42 "12_55_r2" "12_55"
13716205 "CHH" 0 5 5 "12_55_r2" "12_55"
13716208 "CHG" 0 5 5 "12_55_r2" "12_55"
13716210 "CHG" 1 40 39 "12_55_r2" "12_55"
13716212 "CHH" 0 41 41 "12_55_r2" "12_55"
13716214 "CHH" 0 40 40 "12_55_r2" "12_55"
13716216 "CHH" 0 41 41 "12_55_r2" "12_55"
13716218 "CHH" 1 5 4 "12_55_r2" "12_55"
13716222 "CHH" 0 7 7 "12_55_r2" "12_55"
13716224 "CHH" 0 7 7 "12_55_r2" "12_55"
13716226 "CHH" 0 6 6 "12_55_r2" "12_55"
13716230 "CHH" 0 40 40 "12_55_r2" "12_55"
13716234 "CHH" 0 8 8 "12_55_r2" "12_55"
13716240 "CHH" 0 10 10 "12_55_r2" "12_55"
13716241 "CHH" 0 10 10 "12_55_r2" "12_55"
13716243 "CHH" 0 10 10 "12_55_r2" "12_55"
13716245 "CHH" 0 11 11 "12_55_r2" "12_55"
13716248 "CHH" 0 38 38 "12_55_r2" "12_55"
13716251 "CG" 0 10 10 "12_55_r2" "12_55"
13716252 "CG" 1 36 35 "12_55_r2" "12_55"
13716257 "CHH" 0 35 35 "12_55_r2" "12_55"
13716260 "CHH" 0 35 35 "12_55_r2" "12_55"
13716265 "CHG" 0 11 11 "12_55_r2" "12_55"
13716266 "CG" 7 12 5 "12_55_r2" "12_55"
13716267 "CG" 14 32 18 "12_55_r2" "12_55"
13716268 "CHG" 0 32 32 "12_55_r2" "12_55"
13716272 "CG" 0 13 13 "12_55_r2" "12_55"
13716273 "CG" 1 28 27 "12_55_r2" "12_55"
13716277 "CHH" 0 14 14 "12_55_r2" "12_55"
13716278 "CHH" 0 14 14 "12_55_r2" "12_55"
13716279 "CHG" 0 14 14 "12_55_r2" "12_55"
13716280 "CG" 8 14 6 "12_55_r2" "12_55"
13716281 "CG" 10 26 16 "12_55_r2" "12_55"
13716286 "CG" 5 13 8 "12_55_r2" "12_55"
13716287 "CG" 15 26 11 "12_55_r2" "12_55"
13716289 "CHH" 0 27 27 "12_55_r2" "12_55"
13716292 "CHH" 0 13 13 "12_55_r2" "12_55"
13716293 "CHH" 0 13 13 "12_55_r2" "12_55"
13716294 "CHH" 1 13 12 "12_55_r2" "12_55"
13716299 "CG" 6 14 8 "12_55_r2" "12_55"
13716300 "CG" 14 28 14 "12_55_r2" "12_55"
13716301 "CHG" 1 29 28 "12_55_r2" "12_55"
13716305 "CG" 9 15 6 "12_55_r2" "12_55"
13716306 "CG" 13 30 17 "12_55_r2" "12_55"
13716307 "CHG" 1 29 28 "12_55_r2" "12_55"
13716308 "CHH" 1 29 28 "12_55_r2" "12_55"
13716311 "CHH" 0 29 29 "12_55_r2" "12_55"
13716314 "CHH" 0 29 29 "12_55_r2" "12_55"
13716316 "CHH" 0 16 16 "12_55_r2" "12_55"
13716319 "CG" 0 16 16 "12_55_r2" "12_55"
13716320 "CG" 0 27 27 "12_55_r2" "12_55"
13716322 "CHH" 0 16 16 "12_55_r2" "12_55"
13716324 "CHH" 0 15 15 "12_55_r2" "12_55"
13716325 "CHH" 0 15 15 "12_55_r2" "12_55"
13716329 "CHH" 0 27 27 "12_55_r2" "12_55"
13716332 "CHH" 0 29 29 "12_55_r2" "12_55"
13716333 "CHH" 0 13 13 "12_55_r2" "12_55"
13716334 "CHH" 0 13 13 "12_55_r2" "12_55"
13716336 "CHH" 0 12 12 "12_55_r2" "12_55"
13716337 "CHH" 1 12 11 "12_55_r2" "12_55"
13716339 "CHH" 0 11 11 "12_55_r2" "12_55"
13716342 "CHH" 0 12 12 "12_55_r2" "12_55"
13716346 "CHH" 0 28 28 "12_55_r2" "12_55"
13716350 "CG" 0 11 11 "12_55_r2" "12_55"
13716351 "CG" 0 28 28 "12_55_r2" "12_55"
13716353 "CHH" 0 11 11 "12_55_r2" "12_55"
13716360 "CHH" 0 28 28 "12_55_r2" "12_55"
13716361 "CHH" 0 10 10 "12_55_r2" "12_55"
13716364 "CHH" 0 27 27 "12_55_r2" "12_55"
13716368 "CHH" 0 9 9 "12_55_r2" "12_55"
13716373 "CHH" 0 28 28 "12_55_r2" "12_55"
13716375 "CHH" 0 8 8 "12_55_r2" "12_55"
13716376 "CHH" 0 9 9 "12_55_r2" "12_55"
13716380 "CHH" 0 31 31 "12_55_r2" "12_55"
13716381 "CHH" 0 9 9 "12_55_r2" "12_55"
13716385 "CHH" 0 29 29 "12_55_r2" "12_55"
13716388 "CG" 0 10 10 "12_55_r2" "12_55"
13716389 "CG" 0 29 29 "12_55_r2" "12_55"
13716392 "CG" 0 10 10 "12_55_r2" "12_55"
13716393 "CG" 0 27 26 "12_55_r2" "12_55"
13716394 "CHH" 0 10 10 "12_55_r2" "12_55"
13716398 "CHH" 0 9 9 "12_55_r2" "12_55"
13716401 "CHH" 0 29 29 "12_55_r2" "12_55"
13716405 "CHH" 0 8 8 "12_55_r2" "12_55"
13716411 "CHH" 0 31 31 "12_55_r2" "12_55"
13716412 "CHH" 0 8 8 "12_55_r2" "12_55"
13716414 "CHH" 0 8 8 "12_55_r2" "12_55"
13716416 "CHH" 0 8 8 "12_55_r2" "12_55"
13716417 "CHH" 0 7 7 "12_55_r2" "12_55"
13716421 "CHH" 0 31 31 "12_55_r2" "12_55"
13716427 "CHH" 1 33 31 "12_55_r2" "12_55"
13716428 "CHH" 0 7 7 "12_55_r2" "12_55"
13716432 "CHH" 1 33 32 "12_55_r2" "12_55"
13716433 "CHH" 0 33 33 "12_55_r2" "12_55"
13716435 "CHH" 0 6 6 "12_55_r2" "12_55"
13716436 "CHH" 0 6 6 "12_55_r2" "12_55"
13716441 "CHH" 0 35 35 "12_55_r2" "12_55"
13716445 "CHH" 0 6 6 "12_55_r2" "12_55"
13716448 "CG" 0 6 6 "12_55_r2" "12_55"
13716449 "CG" 0 37 37 "12_55_r2" "12_55"
13716453 "CHH" 0 6 6 "12_55_r2" "12_55"
13716454 "CHH" 0 7 7 "12_55_r2" "12_55"
13716455 "CHH" 0 6 6 "12_55_r2" "12_55"
13716456 "CHH" 0 6 6 "12_55_r2" "12_55"
13716458 "CHH" 0 6 6 "12_55_r2" "12_55"
13716459 "CHH" 0 6 6 "12_55_r2" "12_55"
13716463 "CG" 0 6 6 "12_55_r2" "12_55"
13716464 "CG" 0 37 37 "12_55_r2" "12_55"
13716466 "CHH" 0 6 6 "12_55_r2" "12_55"
13716469 "CHH" 0 6 6 "12_55_r2" "12_55"
13716470 "CHH" 0 7 7 "12_55_r2" "12_55"
13716473 "CHH" 0 8 7 "12_55_r2" "12_55"
13716475 "CHH" 0 8 8 "12_55_r2" "12_55"
13716477 "CHH" 0 7 7 "12_55_r2" "12_55"
13716478 "CHH" 0 7 7 "12_55_r2" "12_55"
13716481 "CHH" 0 7 7 "12_55_r2" "12_55"
13716484 "CHH" 0 7 7 "12_55_r2" "12_55"
13716487 "CHH" 0 40 39 "12_55_r2" "12_55"
13716489 "CHH" 0 6 6 "12_55_r2" "12_55"
13716493 "CHH" 0 42 42 "12_55_r2" "12_55"
13716497 "CHG" 0 5 5 "12_55_r2" "12_55"
13716499 "CHG" 0 44 44 "12_55_r2" "12_55"
13716503 "CHH" 0 6 6 "12_55_r2" "12_55"
13716506 "CHH" 0 42 42 "12_55_r2" "12_55"
13716508 "CHH" 0 42 42 "12_55_r2" "12_55"
13716509 "CHG" 0 7 7 "12_55_r2" "12_55"
13716511 "CHG" 0 42 42 "12_55_r2" "12_55"
13716515 "CHH" 0 9 9 "12_55_r2" "12_55"
13716518 "CHH" 0 44 44 "12_55_r2" "12_55"
13716520 "CHH" 0 43 43 "12_55_r2" "12_55"
13716522 "CHH" 0 10 10 "12_55_r2" "12_55"
13716524 "CHH" 0 10 10 "12_55_r2" "12_55"
13716526 "CHH" 0 10 10 "12_55_r2" "12_55"
13716529 "CG" 0 13 13 "12_55_r2" "12_55"
13716530 "CG" 0 40 40 "12_55_r2" "12_55"
13716535 "CHH" 0 15 15 "12_55_r2" "12_55"
13716538 "CHH" 0 40 40 "12_55_r2" "12_55"
13716541 "CG" 0 18 18 "12_55_r2" "12_55"
13716542 "CG" 0 39 39 "12_55_r2" "12_55"
13716547 "CG" 0 21 21 "12_55_r2" "12_55"
13716548 "CG" 0 39 39 "12_55_r2" "12_55"
13716551 "CG" 0 23 23 "12_55_r2" "12_55"
13716552 "CG" 0 40 40 "12_55_r2" "12_55"
13716554 "CHH" 0 40 40 "12_55_r2" "12_55"
13716557 "CHH" 0 40 40 "12_55_r2" "12_55"
13716559 "CHH" 0 23 23 "12_55_r2" "12_55"
13716561 "CHH" 0 22 22 "12_55_r2" "12_55"
13716562 "CHH" 1 21 20 "12_55_r2" "12_55"
13716565 "CHH" 0 37 37 "12_55_r2" "12_55"
13716566 "CHG" 0 23 23 "12_55_r2" "12_55"
13716568 "CHG" 1 37 36 "12_55_r2" "12_55"
13716571 "CHH" 0 35 35 "12_55_r2" "12_55"
13716572 "CHH" 0 24 24 "12_55_r2" "12_55"
13716575 "CHH" 0 33 33 "12_55_r2" "12_55"
13716577 "CG" 0 23 23 "12_55_r2" "12_55"
13716578 "CG" 0 34 34 "12_55_r2" "12_55"
13716581 "CHH" 0 34 34 "12_55_r2" "12_55"
13716583 "CHG" 0 25 25 "12_55_r2" "12_55"
13716585 "CHG" 0 33 33 "12_55_r2" "12_55"
13716586 "CHH" 0 34 34 "12_55_r2" "12_55"
13716589 "CHH" 0 26 26 "12_55_r2" "12_55"
13716593 "CHH" 0 35 35 "12_55_r2" "12_55"
13716596 "CHH" 1 33 32 "12_55_r2" "12_55"
13716597 "CHH" 0 32 32 "12_55_r2" "12_55"
13716599 "CHH" 1 30 29 "12_55_r2" "12_55"
13716602 "CHH" 0 32 32 "12_55_r2" "12_55"
